통계표코드,통계명,통계항목코드1,통계항목명1,통계항목코드2,통계항목명2,통계항목코드3,통계항목명3,통계항목코드4,통계항목명4,단위,WGT,시점,값
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110414,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110415,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110416,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110417,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110418,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110419,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110420,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110421,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110422,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110423,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110424,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110425,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110426,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110427,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110428,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110429,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110430,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110501,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110502,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110503,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110504,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110505,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110506,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110507,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110508,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110509,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110510,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110511,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110512,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110513,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110514,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110515,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110516,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110517,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110518,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110519,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110520,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110521,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110522,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110523,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110524,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110525,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110526,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110527,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110528,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110529,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110530,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110531,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110601,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110602,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110603,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110604,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110605,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110606,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110607,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110608,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110609,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110610,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110611,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110612,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110613,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110614,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110615,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110616,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110617,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110618,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110619,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110620,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110621,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110622,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110623,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110624,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110625,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110626,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110627,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110628,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110629,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110630,3.36
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110701,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110702,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110703,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110704,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110705,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110706,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110707,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110708,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110709,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110710,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110711,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110712,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110713,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110714,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110715,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110716,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110717,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110718,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110719,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110720,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110721,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110722,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110723,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110724,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110725,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110726,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110727,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110728,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110729,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110730,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110731,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110801,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110802,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110803,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110804,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110805,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110806,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110807,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110808,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110809,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110810,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110811,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110812,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110813,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110814,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110815,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110816,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110817,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110818,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110819,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110820,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110821,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110822,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110823,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110824,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110825,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110826,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110827,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110828,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110829,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110830,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110831,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110901,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110902,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110903,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110904,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110905,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110906,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110907,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110908,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110909,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110910,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110911,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110912,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110913,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110914,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110915,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110916,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110917,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110918,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110919,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110920,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110921,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110922,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110923,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110924,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110925,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110926,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110927,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110928,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110929,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20110930,3.44
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111001,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111002,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111003,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111004,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111005,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111006,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111007,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111008,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111009,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111010,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111011,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111012,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111013,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111014,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111015,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111016,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111017,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111018,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111019,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111020,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111021,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111022,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111023,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111024,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111025,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111026,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111027,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111028,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111029,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111030,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111031,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111101,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111102,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111103,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111104,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111105,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111106,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111107,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111108,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111109,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111110,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111111,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111112,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111113,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111114,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111115,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111116,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111117,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111118,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111119,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111120,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111121,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111122,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111123,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111124,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111125,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111126,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111127,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111128,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111129,3.4
722Y001,1.3.1. 한국은행 기준금리 및 여수신금리,0102000,정부대출금금리,,,,,,,연%,,20111130,3.4
